,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code_nation,Tokyo_code,Tokyo_estimete_code,Geo_Flag_multi
1828,1828,1828,694319,753,I'mat上野恩賜公園-in台東区東京都https://t.co/rBNMT1Bkfj,2022-07-21_12:56:17,0.0,0.0,0.0,0,32049a95db695cb8,869477656311484416,hotkeshiko_,728.0,115599,HB24S/CA1PA ✰︎@seireki13ya✰︎ @kaqriyoterror #車輪界隈 #けしこメモ,ひろしま⇔ほぼ東京 あまおと座,東京 台東区,city,日本,139.762233,35.694775,139.809743,35.731637,5339,533946,533946,2
1891,1891,1891,73055,992,湯花楽秦野♪都内から山登りに多数訪れ🧗‍♂️自然豊かな名水の街の⛲サウナが楽しいスーパー銭湯だ😲アウフグースは🌪️熱波師がロウリュウを大量にかけ🚰熱々にし🔥客はおどけて💃熱波を受ける和やかな雰囲気が最高😂サウナグッズ販売やイベントも盛りだくさんで⤴️目が離せません😊https://t.co/QSHtq1VGuJ,2022-07-03_03:23:39,0.0,0.0,22.0,0,07d9e3ccefc88000,133697681,miuragogo,717.0,6878,旅行やドライブに温泉と温浴施設好き。温泉や旅先の風景や日常での出来事などの画像を、気ままにUPしています。健康ランド/熱波/ぬる湯/地域限定/スーパー銭湯/ロウリュ/アウフグース/サウナ/温泉/銭湯/公衆浴場😃♨🎶勤務体系が不規則で出勤～退勤まで携帯を使えません😭,Yokohama,湯花楽 秦野店,poi,日本,139.19682844667756,35.37557741384304,139.19682844667756,35.37557741384304,5339,533901,533901,2
1935,1935,1935,603350,328,ばいばい埼玉@東北本線荒川橋梁in北区/川口市東京都/埼玉県https://t.co/kgdFene6yh,2022-07-18_20:58:55,0.0,0.0,0.0,0,03060ba847e52dcd,1448293716,kuroponn0131,1278.0,60111,雪音、このみ、マヒロのMDD3人と暮らしてるドールオーナーです✨ いろんなことつぶやきます。カメラ初心者🔰,酒は飲んでも呑まれるな,東京 北区,city,日本,139.689097,35.731709,139.77079,35.798671,5339,533945,533945,3
1963,1963,1963,777389,857,I'mat目黒駅in品川区東京都https://t.co/1zurEBLZBN,2022-07-23_23:54:08,0.0,0.0,0.0,0,4ad3383e25ac98d9,104168147,fukubaya,1465.0,153709,1982年生。浜松→京都→横浜→東京。ソフトウェアエンジニア。,東京都品川区,東京 品川区,city,日本,139.695191,35.584544,139.774255,35.641576,5339,533935,533935,2
1988,1988,1988,241083,1074,なんかすこーし分かったかもかも🙄これ何回目？笑手打ち卒業したい🥹#ゴルフ女子#ゴルフ#北海道ゴルファー#札幌ゴルフ#ゴルフファッション#ゴルフコーデ#ゴルフスイング#ゴルフ好きと繋がりたい#ゴルフ上手くなりたい#ゴルフ初心者🔰#エンジョイゴルフ#手打ちhttps://t.co/4vG5zmt8oZ,2022-07-08_02:20:04,0.0,8.0,124.0,0,2e624efa0028615e,1506298674246205447,GolfioriStyle98,1415.0,1511,ゴルフ専用アカウント😄💛ゴルフ好きの人宜しくお願いします🙇‍♀️アラフォー素人の成長記録載せていけたらいいなと思ってます。 早く新記録更新したい。パターはレフティ。北海道はやれる期間が短いので悲しいです。ゴルフ仲間欲しい🥺北海道札幌⛳️アドバイス入りません。エロ系ブロック🙅‍♀️今喉から手が出る程欲しい物↓,北海道 札幌市 中央区,埼玉 札幌市中央区,city,日本,139.540126666667,35.8720877777778,141.390018611111,43.0857888888889,5339,533964,533964,3
1997,1997,1997,694195,619,キングダム2観に来た。@MOVIX昭島in昭島市東京都https://t.co/fSZGiXAglw,2022-07-21_12:56:55,0.0,0.0,0.0,0,4565848a442883a5,17913039,kazu_1988,1085.0,102925,新潟県出身。左利き。 興味ある:水樹奈々（S.C. NANA NET入会中）映画鑑賞/軍事/日本史（主に幕末から現代）/Mac/秋葉原/アニメ/マンガ/ドライブ/艦これ@横須賀鎮守府。 艦これAC（休止中）とQMAやってます。,漢字でよく間違えられる23区外,東京 昭島市,city,日本,139.331334,35.691333,139.398476,35.726315,5339,533942,533942,2
2020,2020,2020,313994,524,♨@富士見湯-in昭島市東京都https://t.co/TfZVwAfhD0,2022-07-10_06:55:00,0.0,0.0,1.0,0,4565848a442883a5,897455513884966913,BE_YOOOOONDS,289.0,15337,吸収力　粘り　要領よく,バスタ新宿,東京 昭島市,city,日本,139.331334,35.691333,139.398476,35.726315,5339,533942,533942,2
2039,2039,2039,898691,947,待ち時間でルミナスウィッチーズ観てキモイ笑顔してるの俺だけ@ハローワーク飯田橋in文京区東京都https://t.co/oOrsMb7Ap8,2022-07-27_13:53:34,0.0,0.0,1.0,0,77173905596af4ab,347052683,yuuyy1,2486.0,378593,96lineアイドルとアニメが好きだよ、WUGが大好きだったよDJしたり踊ってみたしたり野球は楽天麻雀はセガサミーフェニックスアニクラ麻雀最弱王田中れいな22番目の男案件ございましたらDMまでお願いします！,関東〜東北までDJ、VJ案件待ってます(アニクラ麻雀最弱),東京 文京区,city,日本,139.717275,35.699474,139.772477,35.735929,5339,533945,533945,2
2297,2297,2297,193458,16,I'mat古本市場西大島駅前店in江東区東京都https://t.co/P84id5UGaL,2022-07-06_17:59:55,0.0,0.0,1.0,0,4c1c4868f96634ed,3270690204,0ns3v659726472v,2344.0,179639,アイコン作者(@rikako_imew)/ラ!シリーズ(CYaRon!、穂乃果、凛、侑、A・ZU・NA、栞子、かのん、きなこ)/五等分(二、三)/リステ(香澄、碧音)/バンドリ(戸山香澄)/ゆゆゆ(東郷美森) #ウマ娘 #アイプラ (琴乃、渚、さくら) #あいみゅう (中澤莉佳子)、オリファン、旅中のタグは #霧島の旅,,東京 江東区,city,日本,139.771307,35.582057,139.849007,35.708066,5339,533926,533926,2
2343,2343,2343,179403,1409,温度は涼しいし風もありますが、湿気高いですねぇ～@武蔵小金井駅in小金井市東京都https://t.co/l13JkWi2HY,2022-07-06_06:49:13,0.0,0.0,0.0,0,0b7c83abc823ec59,2331332966,koganeitalo,254.0,23747,小金井在住18年の飲んだくれ親父ですが、今は絶賛禁酒中！　1ヶ月経ったら解禁するつもりでしたが、そのまま続行するのも一興と思うようになりました。公立中学に通う１人娘は絶賛反抗期中で私とは殆ど口を聞きませんが、保育園や学童の頃の楽しい想い出を胸に、残り少ない余生を送りたいと思います。,,東京 小金井市,city,日本,139.48448,35.683795,139.53401,35.718915,5339,533943,533943,2
2356,2356,2356,760708,793,→11:55+1苗穂@苗穂駅H02in札幌市北海道https://t.co/SfMJ1Xj7yi,2022-07-23_11:56:48,0.0,0.0,0.0,0,2e624efa0028615e,798589032,tsuukinkaisoku,248.0,125440,中央快速線を領域とする杉並三駅通過廃駅原理主義者。通特増発活動家。鉄道などで旅行するのが好き。駒東鉄道研究会(部)長・卓球部→慶大&慶院理工機械→社会奉仕(社畜)。サークル【新宿ヴァーミリオンナイツ】おかあさんゆったじゃない！人生糞チョロ‥‥！！４大卒、一生絶対食いっぱぐれないってゆったじゃない！！(ﾒｲﾍﾞﾙ談),西武の過密地帯(笑),埼玉 札幌市中央区,city,日本,139.540126666667,35.8720877777778,141.390018611111,43.0857888888889,5339,533964,533964,2
2386,2386,2386,383337,679,I'matセンタープロムナードin江東区東京都https://t.co/pIO17SaHdv,2022-07-12_07:55:32,0.0,0.0,0.0,0,4c1c4868f96634ed,220621517,zaki_hmkc,1250.0,267728,Ansibleとコンテナとカレーとお台場が好き。Ansibleクックブック(共著)。ツイートは個人の見解。ちな鷹。虹ヶ咲が大好き(アニガサキ・創作料理チーム)。お台場舞台めぐりが日課。「🎀ほんとに？(2021.12.04)」カバー写真は2021.05.02撮影,台場,東京 江東区,city,日本,139.771307,35.582057,139.849007,35.708066,5339,533926,533926,2
2435,2435,2435,946575,1109,I'mat調布駅-in調布市東京都https://t.co/NpLwodSsOV,2022-07-28_23:50:19,0.0,0.0,0.0,0,8ffa995231a47059,128192049,calsonic1994,632.0,464837,本名・素顔フリー素材協会代表。 東京の平和なとこ住んでます。美味しいものときゃわわを求めて各地に出没。 お酒の為なら割とどこでも行きます。アイコンは@wgn_3 ヘッダは@chinbrick が描いてくれました！ フォローリムーブはご自由に！ LINEスタンプ → https://t.co/PK5eZb3vz5,美人ときゃわわの生息する場所,東京 調布市,city,日本,139.516831,35.632839,139.593283,35.688169,5339,533934,533934,2
2468,2468,2468,795013,78,五分前行動。エンジン切った車の中よりはマシなので早めに来た。最前はガチ勢に柚子って、列には並ばないです。@中野シアターかざあなin中野区東京都https://t.co/Qb7BtggD4Z,2022-07-24_12:59:38,0.0,1.0,0.0,0,a35b6b4421e1a506,108600121,zaki_pinklizard,783.0,132608,みったんが出演するというので観たガルパンの影響で大洗という町に胃袋を掴まれてます。 ◆ 声優属性：富 氷 倉 高 小 狩 橘 三 中 永◆ 所属：さざなみ会、さくら兵団、ぱよまかせ、ひろみたち、ちさくらぶ、偽公平一味、天地無用！ML、富沢美智恵ML、百人町某所チームサタデー、等々,メタサウンドまで10分,東京 中野区,city,日本,139.624224,35.676575,139.694277,35.735556,5339,533944,533944,2
2492,2492,2492,693609,1479,お昼ご飯♪@旬八青果店in品川区東京都https://t.co/2b5MfnSYu8,2022-07-21_11:50:39,0.0,0.0,0.0,0,4ad3383e25ac98d9,75483517,hatsuseno_str,316.0,28709,本当はNW屋さん何故か今は何でも屋さん、転職活動中、ITIL布教してます,Tokyo Japan,東京 品川区,city,日本,139.695191,35.584544,139.774255,35.641576,5339,533935,533935,2
2525,2525,2525,802993,1329,I'mat鳥道酒場in台東区東京都https://t.co/wLDvrKNggs,2022-07-24_17:54:13,0.0,0.0,0.0,0,32049a95db695cb8,383371673,_5ick,259.0,60986,今はFF14 鞄鯖 / DBD 3650時間 / DISCORD DBD https://t.co/MjgCYi07HT / 元片手er中伝、両皆伝 / S.C. NANA NET会員,,東京 台東区,city,日本,139.762233,35.694775,139.809743,35.731637,5339,533946,533946,2
2546,2546,2546,862727,276,新宿区長がシェアしていた新宿区のワクチン接種情報のWEBサイト、リンクを踏んで開いたら言語設定英語でもないし、英語ページを要求しているわけでもないのにWelltool?のポップアップウィンドウが開くんだけど、ぼくだけ？環境は、MacOS+Chrome。↓URLhttps://t.co/63cbt92xry,2022-07-26_12:58:34,0.0,0.0,1.0,0,7ee61f505fdfdf5c,76667926,ebyan2013,1777.0,12869,戎井一憲：Googleビジネスプロフィー(旧マイビジネス)、マップ、Web集客とマーケティング、Web制作・IT導入等々が活動領域です。IT/Web活用や集客ツールの講座・セミナーします。Gyro-n MEO&Yext代理店。日本初のGMB解説本(https://t.co/QKP15LGSU9)を出版。お問合わせはDMへ。,東京都新宿区高田馬場1-28-10 三慶ビル4F,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,2
2558,2558,2558,657562,524,I'mat権之助坂in目黒区東京都https://t.co/d677NGBrqm,2022-07-20_10:56:06,0.0,0.0,0.0,0,451617631d24d98c,1632598338,Na86Shadow,96.0,71291,,横浜市,東京 目黒区,city,日本,139.661641,35.600599,139.717749,35.664149,5339,533935,533935,2
2563,2563,2563,659598,1251,I'mat御神木旗桜in文京区東京都https://t.co/FWSBi3SNBr,2022-07-20_11:51:32,0.0,1.0,1.0,0,77173905596af4ab,852095197,english__court,123.0,44700,お城巡り（特に山城）、史跡巡り、寺社仏閣巡り、登山、社会科見学が趣味です/日本百名山、日本百名城、続日本百名城、尼子十旗制覇が夢です/特技は釣り野伏と捨て奸です/二郎系ラーメンが好きです/リトルトゥースです/動物占いはこじかです/サロメイト💯🦂ですわ〜,許昌,東京 文京区,city,日本,139.717275,35.699474,139.772477,35.735929,5339,533945,533945,2
2582,2582,2582,797021,817,北品川の#翡翠原石館を堪能し、バスで#大井町へ。たくさん歩いて汗をかいて、お腹が空きました。大井町駅近で#イタリアンを食べて、涼をとってまったり。https://t.co/GHEwJeM5ZK,2022-07-24_13:56:47,0.0,0.0,4.0,0,07d9f326b3886000,44135957,metal_otaku,2358.0,39398,社長、キャリコン、モノ書き、書画描き、博士、おかん。最近は土器商人も。武蔵美→法政修士課程→慶應博士課程の出身。株式会社ウイル代表取締役。商業出版11冊。3つの大学で教鞭を執る。地域活性化プランニング多数。東京都大森貝塚保存会会員。縄文の話題多め。執筆・講演などのご依頼はメッセで。,東京都,JR 大井町駅,poi,日本,139.73485868891063,35.60663607355365,139.73485868891063,35.60663607355365,5339,533935,533935,2
2597,2597,2597,160191,692,I'mat東京レジャーランド秋葉原店-in千代田区東京都https://t.co/R4GfJvVqSi,2022-07-05_17:56:03,0.0,0.0,0.0,0,28b9063fdce43645,2554289348,chiyoda6135,239.0,4457,けものフレンズと鉄道模型が好きな元埼玉県民。低浮上ですがよろしくお願いします。,神奈川のどこか,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533945,2
2610,2610,2610,191656,1066,I'mat経堂駅-in世田谷区東京都https://t.co/S3Arg7aJeV,2022-07-06_15:51:58,0.0,0.0,0.0,0,1b0cfebe3424e14f,107376058,shoseisu,1783.0,210022,まついたかしです。群馬県出身（幼少期は静岡県）、東京都在住。趣味は音楽鑑賞と電車、特技は形態模写。ツイートは集中します。宜しくお願いします。サブアカは@shoseisu2です。ふかやだよバナナとかJAPANとか鬼おでんとか…,都内と都下の境目,東京 世田谷区,city,日本,139.582428,35.590036,139.686603,35.682992,5339,533934,533934,2
2643,2643,2643,127060,116,I'matShin-ŌkuboStationin新宿区東京都https://t.co/RCwvrOdNZS,2022-07-04_18:59:29,0.0,0.0,0.0,0,7ee61f505fdfdf5c,15092636,miettal,6899.0,76390,ヒラソルエナジーというコンピュータとネットワーキングの力で百年続く太陽光発電を目指す会社で働いています。 技術系アルバイト募集中です。パワエレ好きな人、Unix・プログラミング好きな人、とかいかがでしょうか。時給2000円〜 https://t.co/vXn5Dpf82w,東京 文京区,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,2
2786,2786,2786,111045,1024,I'mat小田急小田原線多摩川橋梁in狛江市/川崎市東京都/神奈川県https://t.co/IQdD7w0WI8,2022-07-04_06:52:06,0.0,0.0,1.0,0,d9ac10e7c031f3c2,123998887,TAISEI9,3172.0,195692,川崎フロンターレの応援17年/ シーチケ13年/ アウェイはポツポツ参戦/ あれよあれよと☆6つ/ 登里享平 / クリサポ / 寄席や落語会、講談も好き / ウタイストを愛でる♪/ 酒？まあ、好きかな / 神社巡り・御朱印も,,神奈 川崎市 多摩区,city,日本,139.514727884825,35.5973279998073,139.599811029728,35.6395180026644,5339,533934,533934,2
2794,2794,2794,760325,365,I'mat新宿駅in新宿区東京都https://t.co/9lybKhpw6r,2022-07-23_11:58:32,0.0,0.0,0.0,0,7ee61f505fdfdf5c,2284404115,Durandal_Hida,432.0,124363,ハッ、こ、ここはウサミン星じゃない!?  乗り過ごしちゃった～!!▼ 愛さんのダジャレ道場2級▼ 温泉むすめ / リステ / セレプロ / ゆゆゆ / ラ！▼ 花守ゆみりさん / 竹達彩奈さん / 和多田美咲さん / 村上奈津実さん / 岩橋由佳さん / 竹尾歩美さん / 堀場美希さん,Hida.gif,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,2
2912,2912,2912,596490,488,夏に…コニファーフォレストでやる事に拘ってる…が正解かも😂😂😂都内で10000人入る代々木とか武道館でやった方が…演る側も観る側もWin-Winなのに…わざわざクソ暑い野外の9000人しか入らないとこでやるんだから…何かしらあるんだろうなぁ🤔🤔🤔,2022-07-18_15:57:45,0.0,1.0,1.0,0,7ee61f505fdfdf5c,139954860,oguri7973,165.0,38232,ツイに始めッター！(@coco3n）音楽、サッカー、マンガ、絵(描く方)、仮面ライダー、、、あと何より女の子が好き🐷💨持ち物:PASSPO☆魂,Texas USA,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,3
2919,2919,2919,113472,545,I'mat関町交番前交差点in練馬区東京都https://t.co/N6bXwUaQ0c,2022-07-04_08:55:56,0.0,0.0,0.0,0,dcc2630623880f96,62218986,upappi,500.0,144037,意識低い系内科系開業医。医師会学術担当理事やってます。頚椎椎間板ヘルニア持ち。節分生まれGのチ○コ好き。 4C spider/RX-8/595C Pista/乗り鉄/模型鉄/歌舞伎/Nikon党/ski/Mac/iPhone/Belgian Beer/かわいい♂/相方アリ/いわゆる組合員は基本的にフォロー。,東京,東京 練馬区,city,日本,139.562887,35.711731,139.681129,35.779999,5339,533944,533944,2
