,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code,estimate_code,Geo_Flag_multi,bun
65,1828,1828,793,静岡(静岡県) 03:00の気温湿度 24.9℃ 97%RH (0.01933kg/kg(DA) 109%~23℃) 西の風0.5m/s,2022-07-28_03:21:20,0.0,0.0,0.0,0,cd74cfac7fe84402,555695596,amds_shizuokaSh,33.0,102261,静岡の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,Shizuoka JAPAN,静岡 静岡市 駿河区,city,日本,138.291700997465,34.8986619980583,138.482040994253,35.0038340045915,5238,5238,2,['静岡静岡県']
66,1892,1892,1482,@FurukawaMirin 今起きて知った！⚡️新潟嬉しい〜！⚡️⚡️しかもLOTS嬉しい〜！⚡️⚡️⚡️新潟初日なのも嬉しい〜！⚡️⚡️⚡️⚡️「電」がゲシュタルト崩壊しそうなツアータイトルも最高〜！⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️,2022-07-09_07:50:25,0.0,0.0,0.0,0,f563b0a446784ca0,332559378,idatenkali,49.0,11720,BRAHMAN,越後国,新潟 田上町,city,日本,139.030489,37.668034,139.107892,37.73711,5639,5639,2,['新潟新潟']
68,1999,1999,823,2022.07.23(土)〜76日目〜岐阜県郡上市からおはようございます今日晴れてる☀️今日のルート！岐阜県 白川郷→岐阜県飛騨市にて、君の名はの聖地巡礼→富山県へ入ります！今日中に富山県観光終わらせて明日は新潟の左側からの長野県入りしたい。君の名はの聖地巡礼楽しみ💪いってきます！ https://t.co/rI1ECM0kBt,2022-07-23_07:55:19,2.0,2.0,50.0,0,d66d0cf2dcd6ff33,1289043142851719179,mi_chiiiiiiii,3700.0,1420,北海道 帯広市から”日本一周 47都道府県達成“ YAMAHA SEROW250 https://t.co/Uxrvp2nX6F,Hokkaido obihiroshi,岐阜 郡上市,city,日本,136.726661,35.598052,137.16748,36.067703,5336,5336,7,['岐阜県郡上市岐阜県 白川郷岐阜県飛騨市富山県富山県新潟長野県']
71,2111,2111,0,I'm at EXPASA足柄 上り in 御殿場市 静岡県 https://t.co/rzkxNEaTAG,2022-07-24_19:59:58,0.0,0.0,0.0,0,38cdc466ad8dac18,120122035,da_ryo,650.0,36743,CURTiA 篠本桜 ♥️エース @sakura_s0517 🧸🌸୨୧⑅*. ・・・ #さくら部 ・・・*⑅୨୧ 2023年1月卒業 ♡ 4月→女優 ダ・カーポIII出演決定,heartsakulove▷▶︎,静岡 御殿場市,city,日本,138.731427,35.214724,138.993512,35.362128,5238,5238,2,['足柄in 御殿場市 静岡県']
72,2128,2128,255,I'm at 道の駅 さとみ in 常陸太田市 茨城県 https://t.co/vlDUJLWnq2 https://t.co/uWQ0I8Azxi,2022-07-27_01:52:18,0.0,0.0,0.0,0,1677aa23f6711f58,3283001456,hara_eater,148.0,14016,千早、未央、麗花さん、めぐるP まれに道路探索をする,,茨城 常陸太田市,city,日本,140.413269,36.491099,140.601738,36.863813,5440,5440,2,['常陸太田市茨城県']
73,2130,2130,950,@cccrx1111 と言うか！屋久島から埼玉来てるんですね！僕は静岡県と神奈川県を繋ぐ国境警備隊なので近いです🙂埼玉もたまに行ってるのでスライドしたらよろしくお願いします😃✨,2022-07-25_17:54:12,0.0,1.0,1.0,0,072ec50c81180287,1375276301653659652,0c09WO9YyWjmOwQ,1805.0,10058,トラックアカウント。変なとこに行けるからって理由だけで４tから難くなに降りない人。全国どこにでも現れます。見掛けたら仲良くしてくださいm(__)mトラステの湯船で滅茶苦茶ストレッチしまくってたら多分俺です,,鹿児 屋久島町,city,日本,130.142909,30.226256,130.671716,30.490449,4530,4530,3,['屋久島静岡県神奈川県']
74,2151,2151,1431,【注意警戒：島根県】[04:12]東部、隠岐では、強風に注意してください。隠岐では、高波に注意してください。東部、西部では、高潮に注意してください。島根県では、急な強い雨や落雷に注意してください。（気象庁）https://t.co/azyY8oHKz7,2022-07-22_04:15:24,0.0,0.0,0.0,0,35c68023b7bea6ae,1727960084,Wn32Shimane,710.0,109596,⚡公式に二次利用が認められている気象庁防災情報XML https://t.co/qhL6plpJif の情報のうち #島根県 #松江市 #浜田市 #隠岐の島町 に関係のあるものを配信⚡⭐サーバその他の都合で正常にツイートできなかったり、予告なく運用を停止する可能性あり⭐管理者 @rsm_mzk,島根県松江市,島根 松江市,city,日本,132.874545,35.329809,133.327019,35.60456,5232,5232,4,['島根県隠岐隠岐島根県']
78,2260,2260,1139,おはようございます！キテネ食品館です。本日の激安商品は、カルピス 炭酸割りお試しセット！がなんと税込257円みんなカルピスソーダ作ってネ✌🏻#キテネ食品館#吉本水産#札幌Twitter会#北海道#札幌市#スーパー#激安#カルピス https://t.co/WEgk06CZTG,2022-07-01_09:50:30,26.0,4.0,129.0,6,4d2b3083f504bceb,1372892990000177161,kitene1018110,11334.0,22674,札幌市手稲区手稲駅南口のスーパーです！年中無休（1月1日から1月4日まで休み）営業時間 毎日9時30分〜20時 #札幌Twitter会 #全日食,札幌市手稲区 手稲本町2条4丁目8-20,北海道 札幌市 手稲区,city,日本,141.159128002117,43.0455369944927,141.29228300174,43.1413339960821,6441,6441,2,['北海道札幌市']
79,2315,2315,330,一旦休憩(⊃ωｰ`).｡oOｱﾜｱﾜ (@ NEOPASA駿河湾沼津 (上り) - @c_nexco_sapa in 沼津市 静岡県) https://t.co/IsX8Z2iRzs,2022-07-18_02:49:20,0.0,0.0,0.0,0,fc749c5708ec59e3,749436798707769344,takupyon25,1440.0,11836,ラパンSS.ルビィ.ちぃちゃん痛車乗り8/10~、元痛車.麻子10ヶ月.ルビィ3ヶ月半.元エボⅦ乗り２年)再度エボ乗る為貯金中.推しAqoursルビィ、Liella!千砂都.声優.岬なこ.斉藤朱夏 #朱夏人、痛車/コスプレ🔰/アニメ/初現地Aqours6th名古屋一生の宝物,滋賀,静岡 沼津市,city,日本,138.752701,34.93895,138.924271,35.219331,5238,5238,3,['駿河沼津沼津市 静岡県']
80,2318,2318,8,孫娘はそれぞれ息子夫婦、娘夫婦2人ずついる。下2人はまだ乳児なので上の孫娘2人とグループLINEを組んでいる。グループ通話で読み聞かせをするため。バラバラの時はテレビ通話。山形と仙台はそう離れて無いがまだコロナがある。抱っこやおんぶをしてあげられない分、こうした事で孫に愛情注ぎたい,2022-07-24_18:59:58,0.0,0.0,18.0,0,bb3cae69f9e1ecb5,1172375055558299648,KrjggXZo4ZxRtN5,4268.0,82516,#仙台在住新発田市民#WEリーグアルビLファン#LUPICIA#桐谷美玲#遠藤ミチロウ#おわら風の盆#中津川梅園#五能線#鰺ヶ沢尾野旅館#三谷沙也加#ウオロク#YMO#庭園カフェいちしま#長良川鉄道#高山本線#栃尾豆撰#泊志穂#関牛乳#石淵萌実#西城秀樹#池田玲奈#吉田凪沙,宮城県仙台市青葉区在住・山形県人,宮城 青葉区,city,日本,140.563283,38.23675,140.899833,38.454521,5740,5740,2,['山形仙台']
81,2336,2336,1460,I'm at さかさ食堂 in 古河市 茨城県 https://t.co/Dz31FGKNZ3,2022-07-07_19:53:34,0.0,0.0,1.0,0,5f939278ba4d4f33,855195198,meisisu164,186.0,25023,好きなものは甘い物と冥の大黒オタクです。(˘ω˘)2019年8月18日Rootage初皆伝合格🎊IIDX ID［2621-4692]地力表始めましたhttps://t.co/1jx02MhGlv,,茨城 古河市,city,日本,139.687465,36.12635,139.866139,36.239554,5439,5439,2,['古河市茨城県']
82,2395,2395,1149,りったんおたんじょうびツアー両国だよ！🐰🎂 (@ 両国SUNRIZE - @ryougokusunrize in 墨田区 東京都) https://t.co/09loGlN6nb https://t.co/Q8O55Uutv1,2022-07-15_17:53:43,1.0,0.0,5.0,0,27b43920b8b63188,813215919006629888,Rabbit_110,300.0,14951,《@RisA_BloG 》《@natsuisara》,なついのなはななてんのなです(),東京 墨田区,city,日本,139.788729,35.686697,139.842361,35.743565,5339,5339,2,['墨田区東京都']
83,2404,2404,1103,近所の吉野家おしゃれになっとるw (@ 吉野家 41号線富山城南公園前店 - @yoshinoyagyudon in 富山市 富山県) https://t.co/VmTqrVSboi,2022-07-25_01:33:57,0.0,0.0,0.0,0,4081d131e2ae4d21,516778378,animative_,2197.0,221305,新作アニメをチェックできる範囲で全てチェックしVDJ視点で綴るアニカツしてます！アニクラで使えそうな遊びネタを常に模索中。相互フォロー・無言フォローOK！オタク垢 (@vdjlockman)  活動垢は @Vdjrockman です。,富山県,富山 富山市,city,日本,137.028135,36.36981,137.705688,36.766766,5437,5437,2,['富山市富山県']
84,2431,2431,1463,#モードM #モードエム #犬山 #犬山市 #犬山城 #犬山城下町 #犬山食べ歩き #犬山デートスポット #成田山 #成田山散策 #成田山夜景 #手水 #手水舎 #お清め #お浄め 場所: モードエム(mode-m) 犬山 キャバクラ モードエム https://t.co/7t6Mpclfqu,2022-07-04_22:50:30,0.0,0.0,0.0,0,d6136b6cf48459a8,415335685,nsg21modeM,1015.0,43743,愛知県犬山市にあるキャバクラ【モードエム】です！⭐️モードエムは現在、一緒に働ける女の子を募集しております！週1日から週6日までお好きなシフトで働けますので、学生さん、昼職との掛け持ち、フリーターと色んな方が活躍しています⭐️,愛知県犬山市犬山寺下327,岐阜 各務原市,city,日本,136.792111,35.356578,136.962929,35.446783,5336,5336,3,['犬山犬山市犬山']
85,2441,2441,1252,知床の味を堪能します (@ しれとこ里味 in 斜里町 北海道) https://t.co/scdbFxWwzI,2022-07-11_11:51:38,0.0,0.0,1.0,0,6c3de9118261074b,181057251,Tyorapapa,87.0,11568,サザン大好き、登山大好き、絶景大好き、50代オジサンです,神奈川県,北海道 斜里町,city,日本,144.553902,43.754893,145.337547,44.346083,6544,6544,2,['知床北海道']
88,2526,2526,1329,I'm at 道後温泉別館 飛鳥乃湯泉 in 松山市 愛媛県 https://t.co/rwTD3vqGMQ,2022-07-23_16:54:13,0.0,0.0,0.0,0,0809644c2c399a48,57775272,s590807,615.0,126910,ビートシューターのどちらかというとシューターの方です オンゲキ:葵1000↑奏星 GGST:闇慈 我々クラス,,愛媛 松山市,city,日本,132.491125,33.687285,132.926666,34.073779,5032,5032,2,['飛鳥松山市 愛媛県']
89,2532,2532,823,仙台(宮城県) 03:00の気温湿度 21.9℃ 91%RH (0.01503kg/kg(DA)  85%~23℃) 南南東の風1.8m/s,2022-07-21_03:20:21,0.0,0.0,0.0,0,94f57f784f2fec2c,473605876,amds_sendaiMiya,163.0,104307,仙台の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,Miyagi JAPAN,宮城 仙台市 宮城野区,city,日本,140.890613995569,38.2259169958648,141.027105332941,38.3259870018016,5740,5740,2,['仙台宮城県']
91,2608,2608,1137,#縮毛矯正#髪質改善#癖#癖毛#酸性ストレート#酸性縮毛矯正#アルテマ#リトーノ#髪質改善カラー#長岡#長岡市#新潟県長岡市 場所: ノーネーム https://t.co/gbbkwuZ6Qb,2022-07-09_08:54:11,0.0,0.0,0.0,0,b2c6f315f97da1c5,234358775,tokomax1126,43.0,833,新潟長岡で縮毛矯正が得意な美容室NO(N)AME?です！,新潟 長岡市,新潟 長岡市,city,日本,138.642942,37.176346,139.124427,37.71026,5538,5538,2,['長岡市新潟県長岡市']
93,2704,2704,1290,【名古屋市】まるで花びら。青いチョコレートに一目惚れ（2022年5月オープン！）（ぐるぐる名古屋）- Yahoo! JAPAN クリエイターズプログラム https://t.co/aAJn88xkYe #yjcp,2022-07-15_22:51:02,0.0,0.0,2.0,0,e60a0ac51d988e58,1742192520,sei_one_row,72.0,3250,横浜在住で、旅行と鮨が大好きです。母校の野球・ラグビー・アメフットを応援しています。ちなみにプロ野球は（出身は大阪なので）ホークス。「福岡ソフトバンク」ではありませんよ、「南海」です。,,愛知 名古屋市 北区,city,日本,136.899748997448,35.1820529955197,136.953712998123,35.2388390023241,5236,5236,2,['名古屋市名古屋']
94,2795,2795,512,どこでもイビキかいちゃう(&gt;&lt;) (@ 吉備SA (下り) in 岡山市 岡山県) https://t.co/FZI8DCaScZ,2022-07-24_03:39:04,0.0,0.0,0.0,0,2e0214bf8fffce3e,556110900,croissant_smile,306.0,39406,ハロー！プロジェクト大好き。色々沙汰に呟いてます。アンコール厨w熊本(広島)中心に西日本を遠征。つばきファクトリー新沼希空さんカワイイ(´∇｀),熊本県,岡山 北区,city,日本,133.739451,34.618703,133.994635,34.948925,5133,5133,2,['岡山市岡山県']
96,2824,2824,152,昨日は午前中通院後、妻と娘は半休取り家族で山形へ。東根市の伊勢そば。手前は天ぷらそば。奥はもりそば。入院中食べたくてたまらず夢にも出て来て身体と相談しながら食べた。極太の手打ちの田舎そば。何だかんだ言っても一番好きな食べ物はそば。本当に食べながら美味しくて感激した😭 https://t.co/cZdrphsdcw,2022-07-23_04:56:44,8.0,2.0,53.0,0,bb3cae69f9e1ecb5,1172375055558299648,KrjggXZo4ZxRtN5,4268.0,82516,#仙台在住新発田市民#WEリーグアルビLファン#LUPICIA#桐谷美玲#遠藤ミチロウ#おわら風の盆#中津川梅園#五能線#鰺ヶ沢尾野旅館#三谷沙也加#ウオロク#YMO#庭園カフェいちしま#長良川鉄道#高山本線#栃尾豆撰#泊志穂#関牛乳#石淵萌実#西城秀樹#池田玲奈#吉田凪沙,宮城県仙台市青葉区在住・山形県人,宮城 青葉区,city,日本,140.563283,38.23675,140.899833,38.454521,5740,5740,3,['山形東根市伊勢']
98,2826,2826,91,卸売市場の野菜くずを堆肥へ 三島青果が坂小学校に堆肥を寄贈 NTT西日本 - 農業協同組合新聞 https://t.co/AkcCMOteZ8 #静岡県 #静岡県東部 #三島市 https://t.co/ViXkcY1tB1,2022-07-19_17:59:34,0.0,0.0,3.0,0,6ddad3b3c1a902ca,212622887,Shizu_East_News,20849.0,306585,静岡県東部エリアの主要ニュースを配信します。,,静岡 三島市,city,日本,138.90422,35.075474,139.013991,35.189871,5238,5238,2,['静岡県静岡県']
100,2854,2854,590,予約状況更新⇩😳https://t.co/vW7DStAvGm前橋市・高崎市の用事終了♡営業開始🖐️😲16:00〜21:20まで🈵21:20から予約🉑明日以降の予約受付中#フラミンゴの休日 #高崎市 #温泉 #富岡市 #群馬県 #群馬県富岡市 #朝活 #WG863 #Gフォース #148neo #フラフル #FM群馬 #温泉好き https://t.co/dUeCM5xl8l,2022-07-22_15:55:46,1.0,0.0,5.0,0,9c6af4a0cbe68658,1043256943840657408,flamingof35,223.0,7883,女性・学生向け美容健康整体店🌿深夜24過ぎまで！9割が女性のお客様👩【完全予約制】群馬県で人気の #頭ほぐし #3Dもみほぐし #フットリフレ #マタニティ整体人気整体師ともが施術♡ #富岡 #藤岡 #甘楽 #高崎 #安中 #伊勢崎 #前橋 #頭痛 #首痛 #肩こり #腰痛 #脚痛 #癒し #整体 #マッサージ,群馬県富岡市3094-1,群馬 富岡市,city,日本,138.739719,36.178445,138.950252,36.308082,5438,5438,6,['前橋市高崎市高崎市富岡市群馬県群馬県富岡市']
101,2897,2897,712,【警報級の可能性（明日まで）：島根県隠岐】[05:00]隠岐では、14日夕方までの期間内に、大雨警報を発表する可能性がある。（気象庁）https://t.co/j16ALJrFAC,2022-07-14_04:36:50,0.0,0.0,0.0,0,35c68023b7bea6ae,1727960084,Wn32Shimane,710.0,109594,⚡公式に二次利用が認められている気象庁防災情報XML https://t.co/qhL6plpJif の情報のうち #島根県 #松江市 #浜田市 #隠岐の島町 に関係のあるものを配信⚡⭐サーバその他の都合で正常にツイートできなかったり、予告なく運用を停止する可能性あり⭐管理者 @rsm_mzk,島根県松江市,島根 松江市,city,日本,132.874545,35.329809,133.327019,35.60456,5232,5232,2,['島根県隠岐】[05隠岐']
102,2920,2920,378,I'm at NTT幕張ビル21階Es in 千葉市 千葉県 https://t.co/ofFH09y6Fd,2022-07-20_14:56:59,0.0,0.0,0.0,0,43d0bb3c4e9eb702,2951289997,Ribboncat7,1604.0,178164,櫻坂46上村莉菜★JR東日本東京支社主催えきまちフォトコン北千住駅編優秀賞受賞★北海道日本ハムファイターズ★JREポイントカード会員★JR東海道本線(東京～横浜/京都～神戸)★大阪メトロ御堂筋線(新大阪～淀屋橋)( *・ω・)ノ,千葉・津田沼・船橋・柏・錦糸町・北千住,千葉 千葉市 美浜区,city,日本,140.025283996937,35.5939754317197,140.110531997775,35.6550850000666,5340,5340,2,['千葉市 千葉県6Fd']
